Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_549.jpg;-6.081625;1;0;3.780158;112.3644;32.77417;1.421829;93.55463;0.0003071095
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_617.jpg;-6.074808;1;0;3.81671;112.3524;33.07951;1.396026;92.3284;359.99
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_685.jpg;-2.98732;1;0;3.854516;112.3452;33.3112;1.375979;91.59543;359.9733
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_751.jpg;0;1;0;3.906319;112.3386;33.5453;1.360092;91.21149;359.964
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_819.jpg;0;1;0;3.943232;112.3299;33.86137;1.363299;91.09692;359.962
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_886.jpg;0;1;0;3.993079;112.3235;34.10129;1.379909;91.10513;359.9748
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_46_954.jpg;0;1;0;4.030801;112.3154;34.4251;1.425494;91.13971;-0.005600782
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_021.jpg;0;1;0;4.067367;112.3096;34.67041;1.450759;91.15582;-0.004374996
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_088.jpg;0;1;0;4.118422;112.3044;34.9177;1.457863;91.15488;-0.003403992
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_156.jpg;0;1;0;4.155781;112.2978;35.25085;1.462724;91.14709;-0.002702592
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_223.jpg;0;1;0;4.192038;112.2932;35.50328;1.465046;91.13867;-0.002552318
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_290.jpg;0;1;0;4.241331;112.2887;35.75801;1.471645;91.1282;-0.002230238
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_358.jpg;0;1;0;4.27869;112.283;36.10101;1.474696;91.10962;-0.001848102
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_426.jpg;0;1;0;4.31489;112.2789;36.36083;1.477149;91.09167;-0.001476553
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_494.jpg;0;1;0;4.36402;112.2738;36.71069;1.482088;91.06015;-0.001828991
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_561.jpg;0;1;0;4.400327;112.27;36.97562;1.484914;91.0369;-0.001449065
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_627.jpg;0;0.8976207;0;4.4481;112.2663;37.2427;1.488043;91.01166;-0.00143976
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_696.jpg;0;0.6968378;0;4.477386;112.2616;37.60127;1.482373;90.97467;-0.00127764
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_762.jpg;0;0.4944908;0;4.497548;112.2582;37.87101;1.453732;90.94434;-0.001210931
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_829.jpg;0;0.2939801;0;4.509455;112.255;38.14059;1.390156;90.9137;-0.001121399
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_897.jpg;0;0.09205677;0;4.507763;112.2508;38.49854;1.235075;90.8739;-0.000939581
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_47_965.jpg;0;0;0;4.497652;112.2479;38.76519;1.061993;90.84589;-0.0007596004
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_032.jpg;1.531403;0;0;4.478536;112.2449;39.03025;0.8494402;90.84189;-0.000308129
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_099.jpg;4.539377;0;0;4.463994;112.2375;39.38132;0.5157345;91.25009;0.06476719
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_166.jpg;7.575635;0;0;4.44368;112.2281;39.64287;0.235897;91.93271;0.1911148
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_234.jpg;10.59717;0;0;4.426771;112.2074;39.98946;359.8604;93.42184;0.4816675
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_301.jpg;10.6198;0;0;4.407326;112.1852;40.24884;359.6621;94.82889;0.7643555
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_368.jpg;0;0;0;4.382461;112.1599;40.50901;359.593;96.01077;0.9846066
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_437.jpg;-3.001526;0;0;4.366089;112.1269;40.85888;359.7352;96.45367;1.000044
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_503.jpg;-6.037785;0;0;4.350591;112.1032;41.12186;359.9343;96.04346;0.8480137
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_570.jpg;-9.072435;0;0;4.321896;112.0827;41.38307;0.07528432;95.11707;0.6226243
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_638.jpg;-12.13299;0;0;4.304163;112.0654;41.72879;0.1780317;93.17163;0.1248382
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_705.jpg;-15;0;0;4.284124;112.0626;41.98578;0.2026366;91.22635;359.5711
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_772.jpg;-15;0;0;4.255204;112.0673;42.23886;0.104975;89.10609;358.9732
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_841.jpg;-15;0;0;4.237434;112.0811;42.57228;359.8939;86.24772;358.3499
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_907.jpg;-15;0;0;4.210484;112.097;42.82444;359.9686;84.08818;358.1723
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_48_974.jpg;-13.49659;0;0;4.186847;112.1312;43.15587;359.9785;81.16216;358.1317
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_042.jpg;-10.47444;0;0;4.168858;112.1658;43.40245;359.9891;79.24391;358.3004
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_109.jpg;1.526378;0;0;4.148106;112.2038;43.64856;0.01553084;78.07709;358.6946
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_176.jpg;4.555061;0;0;4.105656;112.2621;43.97027;359.9289;78.36047;359.2191
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_241.jpg;7.616852;0;0;4.091038;112.3054;44.21009;359.8373;79.12925;359.5996
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_311.jpg;10.59902;0;0;4.068545;112.3438;44.4493;359.727;80.3139;0.0585488
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_378.jpg;13.65783;0;0;4.047838;112.3854;44.76881;359.6691;82.50481;0.7424167
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_446.jpg;15;0;0;4.024158;112.409;45.00928;359.7402;84.43136;1.263096
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_513.jpg;15;0;0;3.996794;112.4339;45.3323;0.07964541;87.27459;1.639075
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_581.jpg;15;0;0;3.976682;112.4457;45.56865;0.05113946;89.50159;1.637084
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_648.jpg;15;0;0;3.953257;112.4479;45.8029;359.9453;91.7226;1.55822
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_716.jpg;15;0;0;3.933223;112.4373;46.11657;0.004029972;94.58206;1.208232
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_783.jpg;15;0;0;3.887891;112.413;46.3465;359.9646;96.59537;1.075801
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_849.jpg;13.48971;0;0;3.856207;112.3764;46.5739;359.9418;98.7197;1.149768
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_918.jpg;10.4546;0.1030481;0;3.841679;112.3192;46.87604;0.01377537;101.139;1.217307
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_49_985.jpg;7.41642;0.3055934;0;3.829424;112.2726;47.09983;359.9729;102.5356;1.13776
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_052.jpg;4.405601;0.5063146;0;3.834121;112.2205;47.32358;359.9763;103.5703;1.066742
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_120.jpg;1.370932;0.7086259;0;3.847556;112.1457;47.62317;0.02861546;104.3252;1.009187
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_186.jpg;0;0.9097672;0;3.879536;112.0881;47.8497;0.08499963;104.51;0.9526439
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_255.jpg;0;1;0;3.913397;112.0096;48.15584;0.2281139;104.5668;0.8528889
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_322.jpg;0;1;0;3.949952;111.9499;48.38857;0.3745244;104.5631;0.7488033
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_389.jpg;0;1;0;3.998442;111.8895;48.62382;0.5430061;104.5507;0.6201785
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_456.jpg;0;1;0;4.035509;111.808;48.94141;0.8033024;104.5233;0.430351
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_524.jpg;0;1;0;4.072098;111.7463;49.18243;1.014516;104.4965;0.2760653
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_592.jpg;0;1;0;4.120405;111.6843;49.42577;1.234881;104.4627;0.119188
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_659.jpg;1.531348;1;0;4.15686;111.5996;49.75246;1.482735;104.511;359.9933
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_726.jpg;4.521974;1;0;4.194157;111.5334;49.99664;1.497811;104.8524;359.9938
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_794.jpg;7.547904;1;0;4.248974;111.441;50.32326;1.433565;105.85;0.0112786
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_862.jpg;7.564273;1;0;4.283617;111.3663;50.56874;1.361914;106.9386;0.08482525
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_928.jpg;4.535663;1;0;4.331834;111.2884;50.81486;1.25558;107.9312;0.1647445
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_50_996.jpg;1.529463;1;0;4.369168;111.1808;51.14513;1.10032;108.7331;0.2676412
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_063.jpg;0;1;0;4.405622;111.098;51.39511;0.9979309;108.9427;0.3308433
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_130.jpg;0;1;0;4.453474;111.0135;51.64735;0.9267888;108.9913;0.3868527
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_198.jpg;0;1;0;4.488493;110.8992;51.98727;0.8689728;108.9809;0.4215825
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_266.jpg;0;1;0;4.524183;110.8122;52.24509;0.8632495;108.9559;0.426023
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_334.jpg;0;1;0;4.570729;110.6949;52.59264;0.898662;108.9125;0.3976612
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_400.jpg;0;1;0;4.605692;110.6061;52.85608;0.9507062;108.8795;0.3509869
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_467.jpg;0;1;0;4.651824;110.5165;53.12189;1.025717;108.8444;0.2908433
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_536.jpg;1.499978;1;0;4.686303;110.3957;53.47976;1.15284;108.8526;0.2001579
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_602.jpg;4.537067;1;0;4.720599;110.3024;53.74983;1.253517;109.1445;0.1578966
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_669.jpg;7.56588;1;0;4.765767;110.2058;54.02029;1.320946;109.7875;0.1359619
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_737.jpg;4.541058;1;0;4.800801;110.0721;54.38128;1.337464;110.8297;0.1149521
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_804.jpg;1.53277;1;0;4.835954;109.9689;54.65315;1.32766;111.3592;0.112428
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_870.jpg;0;1;0;4.882133;109.864;54.92668;1.321714;111.5693;0.1167052
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_51_938.jpg;0;1;0;4.916797;109.7219;55.29415;1.323523;111.6242;0.1199009
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_006.jpg;0;1;0;4.96227;109.614;55.572;1.335841;111.6066;0.1120034
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_073.jpg;0;1;0;4.996047;109.4688;55.94565;1.373634;111.5559;0.08248903
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_141.jpg;0;1;0;5.010004;109.3597;56.22681;1.418395;111.5063;0.04296457
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_207.jpg;0;1;0;5.003605;109.2504;56.50848;1.478637;111.4738;-0.001902761
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_275.jpg;0;1;0;5.015131;109.1046;56.88223;1.497378;111.4118;-0.005263337
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_342.jpg;0;1;0;5.032305;108.9961;57.16137;1.432673;111.384;-0.001734743
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_410.jpg;0;1;0;5.010206;108.8876;57.44141;1.396225;111.3539;-0.001495588
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_477.jpg;0;1;0;5.017101;108.7431;57.81549;1.380743;111.3181;-0.001732062
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_545.jpg;0;1;0;4.994957;108.635;58.09606;1.38137;111.2646;-0.001484317
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_611.jpg;0;1;0;5.016183;108.5269;58.37709;1.399739;111.2276;-0.00127832
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_679.jpg;0;1;0;4.999153;108.3831;58.752;1.437113;111.1592;-0.0003057472
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_746.jpg;0;1;0;5.013965;108.2753;59.03367;1.478109;111.123;-0.001469727
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_815.jpg;0;1;0;5.006559;108.1322;59.40878;1.492543;111.088;-0.004312192
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_881.jpg;0;1;0;5.028824;108.0256;59.68866;1.420911;111.0615;-0.001323916
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_52_948.jpg;0;1;0;5.010011;107.919;59.96926;1.377655;111.026;-0.001353489
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_017.jpg;0;1;0;5.017293;107.7768;60.34409;1.355779;110.9835;-0.00151323
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_084.jpg;0;1;0;4.995327;107.6703;60.62523;1.353745;110.9425;-0.001406504
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_150.jpg;0;1;0;5.016282;107.5638;60.90684;1.370693;110.907;-0.001273047
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_219.jpg;0;1;0;4.998912;107.422;61.28252;1.40826;110.8467;-0.0006074833
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_286.jpg;0;1;0;5.011038;107.3158;61.56478;1.450227;110.8118;-0.001433305
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_353.jpg;0;1;0;5.006341;107.1744;61.94131;1.511883;110.7588;-0.001084296
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_420.jpg;0;1;0;5.028249;107.069;62.223;1.483562;110.7379;-0.001537548
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_487.jpg;0;1;0;5.016117;106.9641;62.50367;1.420104;110.7299;-0.001383511
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_555.jpg;0;1;0;5.01492;106.824;62.87888;1.377898;110.6815;-0.001341373
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_623.jpg;0;1;0;5.003567;106.7191;63.16034;1.363811;110.653;-0.001445955
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_686.jpg;0;1;0;5.014149;106.6141;63.4425;1.371975;110.62;-0.001340435
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_757.jpg;0;1;0;5.005833;106.4742;63.81895;1.401533;110.5739;-0.001266578
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_824.jpg;1.516069;1;0;5.029225;106.3692;64.10133;1.433593;110.5911;-0.001805176
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_891.jpg;4.541021;1;0;5.009219;106.2628;64.38366;1.477132;110.8426;-0.003140503
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_53_959.jpg;7.600983;1;0;5.018746;106.1168;64.75766;1.492858;111.7408;0.01939191
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_026.jpg;10.61088;1;0;5.032112;106.0028;65.03384;1.40194;112.8398;0.06599149
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_092.jpg;7.501201;1;0;5.015511;105.8833;65.30779;1.297897;114.0563;0.201425
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_158.jpg;4.628536;1;0;5.018504;105.7198;65.6692;1.052046;115.2802;0.3629623
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_226.jpg;1.541564;1;0;5.012187;105.5939;65.9386;0.8596485;115.8888;0.4868706
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_296.jpg;0;1;0;5.011878;105.4234;66.297;0.6291771;116.1987;0.6274437
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_364.jpg;0;1;0;5.011611;105.2938;66.56584;0.5003728;116.2477;0.7130924
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_430.jpg;0;1;0;5.011595;105.1632;66.83506;0.4140265;116.2517;0.7704787
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_499.jpg;0;1;0;5.012144;104.9882;67.19481;0.3634242;116.2303;0.7945625
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_565.jpg;0;1;0;5.016344;104.8559;67.46561;0.3965357;116.2246;0.7936879
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_633.jpg;0;1;0;5.016827;104.6795;67.82716;0.4733596;116.2107;0.7249028
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_701.jpg;0;1;0;5.006733;104.547;68.09863;0.5558277;116.1956;0.6375887
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_767.jpg;3.011779;1;0;5.00848;104.413;68.37026;0.6783022;116.3169;0.564629
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_835.jpg;6.034606;1;0;5.014392;104.2307;68.73075;0.8543541;116.9431;0.5104471
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_903.jpg;9.070274;1;0;5.003986;104.0911;68.99795;0.9174399;117.8289;0.4758163
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_54_969.jpg;12.1113;1;0;5.02287;103.947;69.26051;0.8665713;119.0539;0.4619156
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_037.jpg;9.074154;1;0;5.022324;103.7453;69.60485;0.7901446;120.874;0.6076542
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_105.jpg;6.060342;1;0;5.01125;103.5922;69.85985;0.6021646;122.0543;0.640745
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_171.jpg;3.020888;1;0;5.011349;103.4335;70.11205;0.4560124;122.9326;0.755863
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_239.jpg;0;1;0;5.011596;103.2185;70.44682;0.2893705;123.4799;0.8959088
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_307.jpg;3.039824;1;0;5.011608;103.0552;70.69687;0.1771975;123.7249;0.9658856
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_374.jpg;6.05626;1;0;5.011311;102.8325;71.02742;0.05596463;124.3913;1.071885
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_441.jpg;9.118807;1;0;5.010707;102.6615;71.27288;359.9869;125.2389;1.131943
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_508.jpg;9.064362;1;0;5.011822;102.4857;71.51663;0.007883453;126.3529;1.162701
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_576.jpg;6.030801;1;0;5.012596;102.2465;71.83801;0.01573676;127.7229;1.083209
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_644.jpg;3.027151;1;0;5.011533;102.0624;72.0758;0.0330645;128.468;1.042479
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_710.jpg;2.963875;1;0;5.011608;101.8755;72.31186;0.06284784;128.932;1.013703
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_779.jpg;6.011735;1;0;5.011388;101.6213;72.62279;0.1172078;129.7047;1.020525
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_845.jpg;9.014647;1;0;5.011186;101.4268;72.85201;0.1322445;130.6297;1.048704
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_913.jpg;12.08412;1;0;5.010798;101.1615;73.14997;0.05815291;132.4287;1.115056
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_55_980.jpg;15;1;0;5.010124;100.9564;73.3669;359.975;134.1212;1.189826
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_047.jpg;15;1;0;5.015471;100.7447;73.58002;0.01366804;135.9379;1.22867
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_115.jpg;15;1;0;5.007392;100.4543;73.85526;0.02677141;138.437;1.157183
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_182.jpg;13.48646;1;0;5.007035;100.2283;74.05181;0.01302613;140.3916;1.180901
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_249.jpg;10.45131;1;0;5.011086;99.99697;74.24277;0.01193749;142.1763;1.149583
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_317.jpg;7.411007;1;0;5.0112;99.68013;74.48695;0.002850697;144.0748;1.136189
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_382.jpg;4.353762;1;0;5.011084;99.43769;74.66431;0.006743264;145.0621;1.115286
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_450.jpg;1.377915;1;0;5.012459;99.19245;74.83805;0.009695053;145.692;1.072979
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_519.jpg;0;1;0;5.012054;98.86234;75.06647;0.04411102;146.0176;1.004346
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_585.jpg;0;1;0;5.011509;98.61292;75.23641;0.108882;146.0914;0.9532625
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_654.jpg;0;1;0;5.011124;98.27865;75.46262;0.2623435;146.1221;0.86598
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_721.jpg;0;1;0;5.017263;98.02713;75.63246;0.415923;146.1279;0.7722723
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_788.jpg;3.014994;1;0;5.016855;97.77538;75.80148;0.5679153;146.2379;0.6613439
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_855.jpg;6.054578;1;0;5.007111;97.43707;76.02313;0.7755012;146.8964;0.5602576
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_923.jpg;9.081211;1;0;5.016408;97.18213;76.18523;0.859118;147.8355;0.4838372
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_56_990.jpg;12.10849;1;0;5.007977;96.92412;76.34032;0.8890273;149.2759;0.5018943
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_057.jpg;12.11869;1;0;4.943232;96.57829;76.53526;0.7687753;151.7828;0.586529
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_125.jpg;9.112156;1;0;5.007719;96.31517;76.67324;0.5848297;153.3829;0.7207644
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_193.jpg;6.077173;1;0;5.01116;95.96078;76.84787;0.2775213;155.0439;0.9558911
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_260.jpg;3.052683;1;0;5.011364;95.69305;76.97376;0.01897667;155.8703;1.121578
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_326.jpg;0;1;0;5.011069;95.42315;77.09872;359.8486;156.2679;1.174671
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_395.jpg;0;1;0;5.006222;95.05644;77.26666;359.9855;156.3598;1.026107
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_461.jpg;0;1;0;5.011498;94.7791;77.38998;0.1406871;156.387;0.9452652
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_528.jpg;0;1;0;5.011408;94.50183;77.51271;0.2919264;156.38;0.8302371
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_596.jpg;0;1;0;5.012164;94.13138;77.67612;0.5180485;156.3648;0.646269
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_57_664.jpg;0;1;0;5.011585;93.85268;77.79874;0.7296798;156.3506;0.5079393
